fecha_scoring,codigo_punto,fecha_corte,nombre_punto,estado_actual,estado_actual_norm,segmento_operativo,departamento,municipio,red_cb,probabilidad_riesgo_90d,probabilidad_riesgo_90d_raw,nivel_modelo,nivel_riesgo_reglas,nivel_alerta_final,ranking_global,ranking_segmento,flag_top500_preventivo,flag_nuevo_top500_preventivo,perdida_esperada_modelo,saldo_expuesto,dias_sin_compensar,dias_sin_transacciones,consumo_cupo_punto,consumo_cupo_visual,score_riesgo_reglas,motivo_alerta,accion_recomendada,accion_final_produccion
2026-05-02,69346,2026-04-30,BARRIO VIRREY BOGOTA 5,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.5660356409316963,0.991006783066578,Crítico,Crítico,Recuperación prioritaria,192,191,0,0,16633689.192861622,29386293.0,639.0,609.0,1.013320448275862,1.013320448275862,100.0,"639 días sin compensar | 609 días sin transacciones | consumo cupo 101% | saldo expuesto $29,386,293 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,40518,2026-04-30,BARRIO KENNEDY CENTRAL BOGOTA 4,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.5582661189026467,0.9906980302732776,Crítico,Crítico,Recuperación prioritaria,194,192,0,0,16590831.096342186,29718499.0,236.0,235.0,0.9906166333333334,0.9906166333333334,100.0,"236 días sin compensar | 235 días sin transacciones | consumo cupo 99% | saldo expuesto $29,718,499 | mora operativa Mayor a 60 | aparece en castigados: Asuntos Personales",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,10768,2026-04-30,MAICAO V - LA GUAJIRA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,LA GUAJIRA,MAICAO,REDEBAN,0.45957467942295743,0.985805649927757,Crítico,Crítico,Recuperación prioritaria,195,193,0,0,16565207.089938665,36044647.0,1103.0,1095.0,1.029847057142857,1.029847057142857,100.0,"1103 días sin compensar | 1095 días sin transacciones | consumo cupo 103% | saldo expuesto $36,044,647 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,43053,2026-04-30,BARRIO CIUDAD VERDA SOACHA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,SOACHA,REDEBAN,0.5520171615721506,0.9904429684673356,Crítico,Crítico,Recuperación prioritaria,196,194,0,0,16560509.531239254,29999990.37,293.0,999.0,0.9999996790000001,0.9999996790000001,100.0,"293 días sin compensar | 999 días sin transacciones | consumo cupo 100% | saldo expuesto $29,999,990 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,18182,2026-04-30,BARRIO GARUPAL II VALLEDUPAR,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CESAR,VALLEDUPAR,REDEBAN,0.4765055171887904,0.9867968734045716,Crítico,Crítico,Recuperación prioritaria,197,195,0,0,16541042.850711437,34713224.2,274.0,999.0,0.9918064057142858,0.9918064057142858,100.0,"274 días sin compensar | 999 días sin transacciones | consumo cupo 99% | saldo expuesto $34,713,224 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,25761,2026-04-30,BARRIO MERCADO CERETE,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CÓRDOBA,CERETÉ,REDEBAN,0.3640378906785534,0.9784043741683928,Crítico,Crítico,Recuperación prioritaria,198,196,0,0,16539157.238253945,45432515.85,1322.0,999.0,1.0096114633333333,1.0096114633333333,100.0,"1322 días sin compensar | 999 días sin transacciones | consumo cupo 101% | saldo expuesto $45,432,516 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,37804,2026-04-30,BARRIO TRONCAL SAMPUES,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,SUCRE,SAMPUÉS,REDEBAN,0.46238200631122356,0.9859752607285681,Crítico,Crítico,Recuperación prioritaria,199,197,0,0,16515537.131350694,35718382.0,291.0,658.0,0.8711800487804878,0.8711800487804878,100.0,"291 días sin compensar | 658 días sin transacciones | consumo cupo 87% | saldo expuesto $35,718,382 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,37981,2026-04-30,BARRIO VILLA ANGELA PUERTO SALGAR,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,PUERTO SALGAR,REDEBAN,0.6714064039727189,0.99444047253754,Crítico,Crítico,Recuperación prioritaria,200,198,0,0,16493458.187422369,24565536.0,366.0,410.0,0.8932922181818181,0.8932922181818181,100.0,"366 días sin compensar | 410 días sin transacciones | consumo cupo 89% | saldo expuesto $24,565,536 | mora operativa Mayor a 60 | aparece en castigados: Seguridad y Riesgos",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,61480,2026-04-30,BARRIO SAN CRISTOBAL NORTE BOGOTA 9,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.5014163316986522,0.9881279137844171,Crítico,Crítico,Recuperación prioritaria,201,199,0,0,16482984.862312702,32872852.0,784.0,822.0,1.9922940606060606,1.9922940606060606,100.0,"784 días sin compensar | 822 días sin transacciones | consumo cupo 199% | saldo expuesto $32,872,852 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,68312,2026-04-30,SAN JORGE 1 SAN JOSÉ,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,GUAVIARE,SAN JOSÉ DEL GUAVIARE,REDEBAN,0.5330980931637388,0.9896318836051414,Crítico,Crítico,Recuperación prioritaria,202,200,0,0,16482776.779227106,30918844.0,687.0,753.0,0.8833955428571428,0.8833955428571428,100.0,"687 días sin compensar | 753 días sin transacciones | consumo cupo 88% | saldo expuesto $30,918,844 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,32026,2026-04-30,BARRIO CENTRO FRESNO IBAGUÉ,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,TOLIMA,FRESNO,REDEBAN,0.4318584039231465,0.984007403618548,Crítico,Crítico,Recuperación prioritaria,203,201,0,0,16475886.109664472,38151130.0,1528.0,999.0,1.0900322857142857,1.0900322857142857,100.0,"1528 días sin compensar | 999 días sin transacciones | consumo cupo 109% | saldo expuesto $38,151,130 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,10356,2026-04-30,SAN LUIS III - ANTIOQUIA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,SAN LUIS,REDEBAN,0.3748752289389956,0.9794401459344605,Crítico,Crítico,Recuperación prioritaria,204,202,0,0,16317971.206377253,43529073.0,954.0,999.0,0.9673127333333333,0.9673127333333333,100.0,"954 días sin compensar | 999 días sin transacciones | consumo cupo 97% | saldo expuesto $43,529,073 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,10813,2026-04-30,BOAVITA - BOYACA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,BOYACÁ,BOAVITA,REDEBAN,0.40760238518502206,0.9822245786944133,Crítico,Crítico,Recuperación prioritaria,205,203,0,0,16297352.033540381,39983456.0,1369.0,999.0,0.9995864,0.9995864,100.0,"1369 días sin compensar | 999 días sin transacciones | consumo cupo 100% | saldo expuesto $39,983,456 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,25051,2026-04-30,MEDIA CUADRA AL PARQUE VALDIVIA - ANTIOQUIA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,VALDIVIA,REDEBAN,0.38954224779613156,0.9807476719702249,Crítico,Crítico,Recuperación prioritaria,206,204,0,0,16277542.979924839,41786335.3,137.0,999.0,0.9285852288888888,0.9285852288888888,100.0,"137 días sin compensar | 999 días sin transacciones | consumo cupo 93% | saldo expuesto $41,786,335 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,60791,2026-04-30,BARRIO BELLO BELLO 6,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,BELLO,REDEBAN,0.5446887890550168,0.9901358989115235,Crítico,Crítico,Recuperación prioritaria,207,205,0,0,16269382.428582031,29869134.0,1212.0,1179.0,0.9956378,0.9956378,100.0,"1212 días sin compensar | 1179 días sin transacciones | consumo cupo 100% | saldo expuesto $29,869,134 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,11449,2026-04-30,LA PRIMAVERA - VICHADA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,VICHADA,LA PRIMAVERA,REDEBAN,0.43571674830967233,0.9842720185502851,Crítico,Crítico,Recuperación prioritaria,208,206,0,0,16258883.344313407,37315259.07,3628.0,999.0,0.93288147675,0.93288147675,100.0,"3628 días sin compensar | 999 días sin transacciones | consumo cupo 93% | saldo expuesto $37,315,259 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,19539,2026-04-30,PUEBLO NUEVO LA PINTADA - ANTIOQUIA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,LA PINTADA,REDEBAN,0.42871404047394396,0.9837880929797614,Crítico,Crítico,Recuperación prioritaria,209,207,0,0,16211546.026048308,37814357.58,2916.0,999.0,0.9999830115033717,0.9999830115033717,100.0,"2916 días sin compensar | 999 días sin transacciones | consumo cupo 100% | saldo expuesto $37,814,358 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,64448,2026-04-30,BARRIO MARCO ANTONIO PINILLA VILLAVICENCIO 3,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,META,VILLAVICENCIO,REDEBAN,0.5746410943854845,0.9913383484193732,Crítico,Crítico,Recuperación prioritaria,210,208,0,0,16203970.928741533,28198420.0,661.0,927.0,1.0070864285714285,1.0070864285714285,100.0,"661 días sin compensar | 927 días sin transacciones | consumo cupo 101% | saldo expuesto $28,198,420 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,62526,2026-04-30,BARRIO OSPINA PEREZ AYAPEL,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CÓRDOBA,AYAPEL,REDEBAN,0.637872394621857,0.9934810316195823,Crítico,Crítico,Recuperación prioritaria,211,209,0,0,16174901.552160097,25357582.0,634.0,766.0,0.6037519523809524,0.6037519523809524,100.0,"634 días sin compensar | 766 días sin transacciones | saldo expuesto $25,357,582 | mora operativa Mayor a 60 | aparece en castigados: Otro",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,38041,2026-04-30,BARRIO PARQUE ALTAMIRA BETULIA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,BETULIA,REDEBAN,0.49070074231557215,0.9875727643541019,Crítico,Crítico,Recuperación prioritaria,212,210,0,0,16163779.610621925,32940198.0,555.0,577.0,0.7320044,0.7320044,100.0,"555 días sin compensar | 577 días sin transacciones | consumo cupo 73% | saldo expuesto $32,940,198 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,40367,2026-04-30,BARRIO PRIMERO DE FEBRERO PEREIRA 2,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,RISARALDA,PEREIRA,REDEBAN,0.4557868364946854,0.985573337875635,Crítico,Crítico,Recuperación prioritaria,213,211,0,0,16157643.353736596,35450000.0,1589.0,999.0,1.012857142857143,1.012857142857143,100.0,"1589 días sin compensar | 999 días sin transacciones | consumo cupo 101% | saldo expuesto $35,450,000 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,66589,2026-04-30,BARRIO CENTRO NATAGAIMA 5,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,TOLIMA,NATAGAIMA,REDEBAN,0.38870912712403044,0.9806761225175162,Crítico,Crítico,Recuperación prioritaria,214,212,0,0,16119563.040832676,41469474.0,681.0,700.0,2.0229011707317075,2.0229011707317075,100.0,"681 días sin compensar | 700 días sin transacciones | consumo cupo 202% | saldo expuesto $41,469,474 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,35764,2026-04-30,BARRIO COLOMBIA BARRANCABERMEJA 3,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,SANTANDER,BARRANCABERMEJA,REDEBAN,0.44597768457357245,0.9849525742231457,Crítico,Crítico,Recuperación prioritaria,215,213,0,0,16077554.89296688,36050133.11,732.0,731.0,1.030003803142857,1.030003803142857,100.0,"732 días sin compensar | 731 días sin transacciones | consumo cupo 103% | saldo expuesto $36,050,133 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,41894,2026-04-30,BARRIO EL LLANO DE LA HORCA SAN CAYETANO,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,NORTE DE SANTANDER,SAN CAYETANO,REDEBAN,0.3540644789224706,0.9773936650739742,Crítico,Crítico,Recuperación prioritaria,216,214,0,0,16076273.235025732,45404931.0,583.0,578.0,6.486418714285715,6.486418714285715,100.0,"583 días sin compensar | 578 días sin transacciones | consumo cupo 649% | saldo expuesto $45,404,931 | mora operativa Mayor a 60 | aparece en castigados: Confidencial",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,33932,2026-04-30,BARRIO SIETE DE AGOSTO ARAUCA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ARAUCA,ARAUCA,REDEBAN,0.3534832141584726,0.9773329576132399,Crítico,Crítico,Recuperación prioritaria,217,215,0,0,16015785.057018742,45308474.11,371.0,999.0,1.0068549802222222,1.0068549802222222,100.0,"371 días sin compensar | 999 días sin transacciones | consumo cupo 101% | saldo expuesto $45,308,474 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,48747,2026-04-30,BARRIO ROBLEDO PILARICA MEDELLIN,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,MEDELLÍN,REDEBAN,0.5697549884617049,0.9911514033333724,Crítico,Crítico,Recuperación prioritaria,218,216,0,0,16003098.073336015,28087684.0,1179.0,1163.0,0.9362561333333334,0.9362561333333334,100.0,"1179 días sin compensar | 1163 días sin transacciones | consumo cupo 94% | saldo expuesto $28,087,684 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,29765,2026-04-30,BARRIO CRISTO REY 4 MEDELLÍN,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,MEDELLÍN,REDEBAN,0.523816629073591,0.9892112006658433,Crítico,Crítico,Recuperación prioritaria,219,217,0,0,15939715.403327806,30429953.0,1141.0,1098.0,1.52149765,1.52149765,100.0,"1141 días sin compensar | 1098 días sin transacciones | consumo cupo 152% | saldo expuesto $30,429,953 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,10348,2026-04-30,PUERTO PERALES - ANTIOQUIA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,PUERTO TRIUNFO,REDEBAN,0.4513365422420099,0.9852951931463243,Crítico,Crítico,Recuperación prioritaria,220,218,0,0,15932933.673168493,35301670.0,633.0,995.0,1.008619142857143,1.008619142857143,100.0,"633 días sin compensar | 995 días sin transacciones | consumo cupo 101% | saldo expuesto $35,301,670 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,58911,2026-04-30,BARRIO LAS AMERICAS VILLAVICENCIO,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,META,VILLAVICENCIO,REDEBAN,0.6091946414735064,0.9925687617907551,Crítico,Crítico,Recuperación prioritaria,221,219,0,0,15911960.564277736,26119666.0,13.0,905.0,0.7682254705882353,0.7682254705882353,90.0,"905 días sin transacciones | consumo cupo 77% | saldo expuesto $26,119,666 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,15535,2026-04-30,BARRIO MARIA AUXILIADORA CANDELARIA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,VALLE DEL CAUCA,CANDELARIA,REDEBAN,0.393168919331843,0.9810554932296699,Crítico,Crítico,Recuperación prioritaria,222,220,0,0,15887420.404385904,40408637.67,770.0,760.0,0.9507914745882353,0.9507914745882353,100.0,"770 días sin compensar | 760 días sin transacciones | consumo cupo 95% | saldo expuesto $40,408,638 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,35946,2026-04-30,BARRIO CENTRO CALI 11,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,VALLE DEL CAUCA,CALI,REDEBAN,0.3536565036545195,0.9773510773870561,Crítico,Crítico,Recuperación prioritaria,223,221,0,0,15865515.617008256,44861371.0,2368.0,999.0,0.9969193555555556,0.9969193555555556,100.0,"2368 días sin compensar | 999 días sin transacciones | consumo cupo 100% | saldo expuesto $44,861,371 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,43085,2026-04-30,BARRIO CENTRO PIEDECUESTA 4,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,SANTANDER,PIEDECUESTA,REDEBAN,0.4590640018714277,0.9857745631347667,Crítico,Crítico,Recuperación prioritaria,224,222,0,0,15861871.903652921,34552637.19,261.0,294.0,0.9872182054285714,0.9872182054285714,100.0,"261 días sin compensar | 294 días sin transacciones | consumo cupo 99% | saldo expuesto $34,552,637 | mora operativa Mayor a 60 | aparece en castigados: Asuntos Personales",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,17649,2026-04-30,PARQUE PRINCIPAL III BETULIA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,BETULIA,REDEBAN,0.38363007552701045,0.9802329985967996,Crítico,Crítico,Recuperación prioritaria,225,223,0,0,15803687.380574334,41195121.0,424.0,578.0,0.9154471333333334,0.9154471333333334,100.0,"424 días sin compensar | 578 días sin transacciones | consumo cupo 92% | saldo expuesto $41,195,121 | mora operativa Mayor a 60 | aparece en castigados: Confidencial",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,23991,2026-04-30,BARRIO CENTRO - PUERTO SALGAR,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,PUERTO SALGAR,REDEBAN,0.6656771748499185,0.9942840576384938,Crítico,Crítico,Recuperación prioritaria,226,224,0,0,15709943.26969399,23599942.83,7.0,792.0,0.7866647609999999,0.7866647609999999,90.0,"792 días sin transacciones | consumo cupo 79% | saldo expuesto $23,599,943 | mora operativa Mayor a 60 | aparece en castigados: Novedad en el establecimiento (Comercio)",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,33711,2026-04-30,BARRIO LA CENTRAL PATIA 1,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CAUCA,PATÍA,REDEBAN,0.36186759630330906,0.9781892953149802,Crítico,Crítico,Recuperación prioritaria,227,225,0,0,15681906.818766072,43336035.0,52.0,438.0,1.926046,1.926046,100.0,"52 días sin compensar | 438 días sin transacciones | consumo cupo 193% | saldo expuesto $43,336,035 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,10316,2026-04-30,SAN JUAN DE URABA - ANTIOQUIA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,SAN JUAN DE URABÁ,REDEBAN,0.3900109895591667,0.9807877895921134,Crítico,Crítico,Recuperación prioritaria,228,226,0,0,15594706.506622566,39985300.22,686.0,638.0,0.9996325054999999,0.9996325054999999,100.0,"686 días sin compensar | 638 días sin transacciones | consumo cupo 100% | saldo expuesto $39,985,300 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,16415,2026-04-30,BARRIO BILBAO BOGOTA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.5785222437180493,0.9914844342945964,Crítico,Crítico,Recuperación prioritaria,229,227,0,0,15592760.596851809,26952741.69,1403.0,999.0,1.1978996306666667,1.1978996306666667,100.0,"1403 días sin compensar | 999 días sin transacciones | consumo cupo 120% | saldo expuesto $26,952,742 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,10653,2026-04-30,CALAMAR - BOLIVAR,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,BOLÍVAR,CALAMAR,REDEBAN,0.3931434280470479,0.9810533500418626,Crítico,Crítico,Recuperación prioritaria,230,228,0,0,15591330.559800241,39658123.34,4494.0,999.0,0.9914530835,0.9914530835,100.0,"4494 días sin compensar | 999 días sin transacciones | consumo cupo 99% | saldo expuesto $39,658,123 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,46045,2026-04-30,BARRIO CENTRO BUCARAMANGA 27,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,SANTANDER,BUCARAMANGA,REDEBAN,0.3893637519467472,0.9807323690877378,Crítico,Crítico,Recuperación prioritaria,231,229,0,0,15585985.301900813,40029369.0,172.0,344.0,1.9061604285714286,1.9061604285714286,100.0,"172 días sin compensar | 344 días sin transacciones | consumo cupo 191% | saldo expuesto $40,029,369 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,24549,2026-04-30,SALAHONDA FRANCISCO PIZARRO - NARIÑO,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,NARIÑO,FRANCISCO PIZARRO,REDEBAN,0.3464080892489843,0.9765773170548094,Crítico,Crítico,Recuperación prioritaria,232,230,0,0,15583569.381840998,44986159.0,653.0,641.0,0.9996924222222222,0.9996924222222222,100.0,"653 días sin compensar | 641 días sin transacciones | consumo cupo 100% | saldo expuesto $44,986,159 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,60262,2026-04-30,BARRIO CENTRO LA PRIMAVERA 2,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,VICHADA,LA PRIMAVERA,REDEBAN,0.503366576306825,0.988226275401748,Crítico,Crítico,Recuperación prioritaria,233,231,0,0,15576779.37712996,30945200.0,660.0,658.0,0.8143473684210526,0.8143473684210526,100.0,"660 días sin compensar | 658 días sin transacciones | consumo cupo 81% | saldo expuesto $30,945,200 | mora operativa Mayor a 60 | aparece en castigados: Confidencial",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,67303,2026-04-30,BARRIO VILLEMAR BOGOTA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.5118773306909544,0.9886462744346259,Crítico,Crítico,Recuperación prioritaria,234,232,0,0,15543540.078183511,30365752.0,731.0,823.0,1.840348606060606,1.840348606060606,100.0,"731 días sin compensar | 823 días sin transacciones | consumo cupo 184% | saldo expuesto $30,365,752 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,43899,2026-04-30,BARRIO CENTRO IBAGUE 21,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,TOLIMA,IBAGUÉ,REDEBAN,0.5107831367070144,0.9885931040593999,Crítico,Crítico,Recuperación prioritaria,235,233,0,0,15532619.448931986,30409421.01,1299.0,999.0,1.5204710505,1.5204710505,100.0,"1299 días sin compensar | 999 días sin transacciones | consumo cupo 152% | saldo expuesto $30,409,421 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-02,36044,2026-04-30,BARRIO CENTRO SARAVENA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ARAUCA,SARAVENA,REDEBAN,0.3647231025331906,0.9784717343331787,Crítico,Crítico,Recuperación prioritaria,236,234,0,0,15526568.787535587,42570839.85,1385.0,999.0,0.9460186633333334,0.9460186633333334,100.0,"1385 días sin compensar | 999 días sin transacciones | consumo cupo 95% | saldo expuesto $42,570,840 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
